"source","target","trackspeed"
"DE0EDOF","DE0EBUS","120.0"
"DE0EDOH","DE0EDHK","120.0"
"DE0EDOL","DEEDDPH","120.0"
"DE0EDOO","DE0EDOF","120.0"
"DE95725","DE0EWAN","80.0"
"DE000EG","DE95869","80.0"
"DE0EGED","DE95871","60.0"
"DE00EOB","DE0EGRA","80.0"
"DE00EOB","DE0EDOM","100.0"
"DE0EDME","DE0EDRU","90.0"
"DE0EDMO","DE0EDME","100.0"
"DE0EDOM","DE0EDMO","100.0"
"DE0EDMO","DE0EOBR","40.0"
"DE00ESI","DE0EDHA","40.0"
"DE0EDRH","DE0EMAF","60.0"
"DE0EDBG","DE0EDME","100.0"
"DE0EDME","DE0EDMO","70.0"
"DE0EDMO","DE0EMAF","60.0"
"DE0EMAF","DE0EWAZ","60.0"
"DE0KMEE","DE0EDBG","100.0"
"DE0KRET","DE0KDOA","60.0"
"DE00KDF","DE96036","80.0"
"DE96036","DE96034","80.0"
"DE0KDRA","DE0KDRE","80.0"
"DE0KDRE","DE00KDL","80.0"
"DE96051","DE00KDA","40.0"
"DE00KDE","DE0KSTU","80.0"
"DE0KDOA","DE0KDGR","40.0"
"DE0EDKH","DE0EDTP","80.0"
"DE0EDLH","DE0EDKH","80.0"
"DE0EDTP","DE95640","80.0"
"DE0EGVA","DE0EHWB","100.0"
"DE0EGVH","DE0EGVA","100.0"
"DE0EHCK","DE0EWIK","80.0"
"DE0EHGI","DE96071","90.0"
"DE0EHWB","DE0EHGI","100.0"
"DE0EWIK","DE0EDLH","80.0"
"DE0KDGE","DE0KDGG","80.0"
"DE0KGVK","DE0EGVH","100.0"
"DE0KGVW","DE0KGVK","100.0"
"DE0KKRL","DE0KKRU","60.0"
"DE0KKRU","DE96005","60.0"
"DE0KLOC","DE0KKRL","60.0"
"DE000KV","DE0KDUL","120.0"
"DE0KBOI","DE0KBRY","120.0"
"DE0KBRY","DE0KKAK","120.0"
"DE0KDUL","DE0KBOI","120.0"
"DE0KKAK","EU00005","100.0"
"DE000KM","DE0KRYG","40.0"
"DE00KVH","DE96096","90.0"
"DE0KDBH","DE0KDFS","90.0"
"DE0KDHA","DE0KDVS","100.0"
"DE0KNRC","DE0KDHA","100.0"
"DE00KHO","DE0KHOL","120.0"
"DE00KWS","DE000KW","90.0"
"DE00KWU","DE0KWBA","100.0"
"DE00KWZ","DE00KWS","90.0"
"DE0KDFS","DE000KD","80.0"
"DE0KDGE","DE00KER","120.0"
"DE0KDVS","DE0KDBH","100.0"
"DE0KGUA","DE00KWV","120.0"
"DE0KHOL","DE0KHOM","120.0"
"DE0KHOM","DE0KGUA","120.0"
"DE0KNAK","DE0KNRC","120.0"
"DE0KSWE","DE0KLIH","80.0"
"DE0KSWW","DE0KSWE","120.0"
"DE0BGUS","DE98568","120.0"
"DE0BJWO","DE00BKE","120.0"
"DE0BKOS","DE0BCSF","120.0"
"DE0BSBD","DE98528","120.0"
"DE0LDLG","DE98837","100.0"
"DE0LDLO","DE0LHRA","100.0"
"DE0LDOB","DE0LMRN","120.0"
"DE0LLAS","DE0LKLM","100.0"
"DE00LLH","DE00LTC","120.0"
"DE00LLT","DE00LLH","120.0"
"DE00LTC","DE0LPOE","120.0"
"DE0LJES","DE98836","120.0"
"DE0LLMS","DE00LLT","100.0"
"DE0LPOE","DE0LJES","120.0"
"DE98871","DE0LLMS","100.0"
"DE00LLP","DE98178","120.0"
"DE00LPR","DE0LREU","100.0"
"DE00UGS","DEUGZ D","80.0"
"DE00UKS","DE0UBKZ","100.0"
"DE00UPS","DE0UKPR","100.0"
"DE0LLEL","DE0LLIN","120.0"
"DE0LREU","DE0LZZN","100.0"
"DE0LWZE","DE0UKSO","100.0"
"DE0UBKZ","DE0UGLB","100.0"
"DE98761","DE000US","100.0"
"DE98922","DE0LLGZ","120.0"
"DE000LZ","DE00LHY","100.0"
"DE000UG","DE00UGS","80.0"
"DE00UBZ","DE00UKL","90.0"
"DE00UGZ","DE0UWOA","100.0"
"DE00UKL","DE00UHR","80.0"
"DE00UKZ","DE00UUW","100.0"
"DE00UNH","DE00UOG","100.0"
"DE00UNU","DE00UNH","100.0"
"DE00UPR","DEYLMPF","80.0"
"DE00UUW","DE98761","100.0"
"DE00UUZ","DE00UPR","90.0"
"DE00UWE","DE00UNP","100.0"
"DE0LGDG","DE00LPG","100.0"
"DE0LLGZ","DE00LLK","100.0"
"DE0LLIN","DE00LLP","120.0"
"DE0LZZN","DE000LZ","100.0"
"DE0UGLB","DE98730","100.0"
"DE0UKPR","DE00UKZ","100.0"
"DE0UKSO","DE00UKS","100.0"
"DE0UWOA","DE0UWOL","100.0"
"DE0UWOL","DE00UWE","100.0"
"DE98178","DE98922","120.0"
"DEUG  T","DE000UG","100.0"
"DEUGZ D","DE00UGZ","100.0"
"DE0LGRL","DE00LVA","120.0"
"DE00LHB","DE0LHAR","60.0"
"DE0LBOK","DE99152","80.0"
"DE0LHAR","DE0LHBO","60.0"
"DE0LHBO","DE0LHBS","60.0"
"DE0LHBS","DE0LLAG","80.0"
"DE0LLAG","DE0LBOK","80.0"
"DE99152","DE00LBK","40.0"
"DE98352","DE98992","40.0"
"DE00LBZ","DE0LBZV","50.0"
"DE00WBE","DE0WRSS","60.0"
"DE0WRSS","DE99030","60.0"
"DE00WDF","DE0WRGT","80.0"
"DE0WBTF","DE0WGLI","80.0"
"DE0WGLI","DE0WSTZ","80.0"
"DE0WRGT","DE0WBTF","80.0"
"DE00WDT","DE0WSPO","60.0"
"DE00WNG","DE00WDT","60.0"
"DE00WPM","DE99167","40.0"
"DE0WWRG","DE00WWR","60.0"
"DE00WBL","DE0WDLG","50.0"
"DE00WRV","DE0WGMS","80.0"
"DE0WGMS","DE0WGMW","80.0"
"DE0WGMW","DE00WGM","80.0"
"DE0WNRG","DE0WNRW","50.0"
"DE0WNRR","DE0WNTG","50.0"
"DE00WBE","DE0WRPG","50.0"
"DE95279","DE0HBBG","40.0"
"DE0HSVG","DE0HBDD","40.0"
"DE00WNR","DE0WNRR",""
"DE0WNRW","DE00WNR",""
"DE0KDFL","DE0KDGE","120.0"
"DE000KD","DE0KDFL","120.0"
"DE000KN","DE0KNAK","80.0"
"DE000KW","DE00KWU","100.0"
"DE00KER","DE00KHO","120.0"
"DE00KWO","DE96104","110.0"
"DE00KWV","DE0KWSO","100.0"
"DE0KWBA","DE00KWO","110.0"
"DE0KWLP","DE0KSWW","120.0"
"DE0KWSO","DE00KWZ","100.0"
"DE96104","DE0KWLP","120.0"
"DE000KN","DE0KERF","40.0"
"DE00KAW","DE96174","60.0"
"DE000KN","DE0KERF","80.0"
"DE00KBE","DE0KFRI","100.0"
"DE0KFRI","DE0KGUS","100.0"
"DE0KGRB","DE0KKAW","100.0"
"DE0KGUS","DE0KGRB","100.0"
"DE0KHOZ","DEKNOKB","100.0"
"DE0KKAW","DE0KHOZ","100.0"
"DE0KNOK","DE000KN","60.0"
"DEKNOKB","DE0KNOK","60.0"
"DE000KQ","DE0KMAW","60.0"
"DE00KHR","DE96214","40.0"
"DE96204","DE00KHR","40.0"
"DE96214","DE000KQ","60.0"
"DE00KBM","DE0KNEW","160.0"
"DE00KKO","DE0KKOB","140.0"
"DE00KKS","DE0KKAS","160.0"
"DE0FBCH","DE0FNDH","130.0"
"DE0FNDH","DE0FTRE","130.0"
"DE0FOBW","DE0FBCH","140.0"
"DE0FSGO","DE0FOBW","140.0"
"DE0FTRE","DE0FBGK","130.0"
"DE0FWER","DE0FSGO","120.0"
"DE0KAND","DE0KWEH","160.0"
"DE0KBRO","DE0KNAM","160.0"
"DE0KKOL","DE0KKSM","110.0"
"DE0KKSM","DE00KKO","110.0"
"DE0KNAM","DE0KAND","140.0"
"DE0KRHE","DE0KSPA","140.0"
"DE0KROL","DE0KOWI","110.0"
"DE0KSAL","DE0KHIR","130.0"
"DE0KSAL","DE0KHIR","140.0"
"DE000KB","DE0KBUN","160.0"
"DE000KK","DE96279","90.0"
"DE00KBR","DE0KSEC","160.0"
"DE00KKW","DE96245","90.0"
"DE00KRE","DE0KSIZ","160.0"
"DE00KUR","DE96287","160.0"
"DE0FBGK","DE96289","120.0"
"DE0KBBG","DE00KBM","160.0"
"DE0KBBN","DE0KBBG","160.0"
"DE0KBOP","DE0KSAL","130.0"
"DE0KBRE","DE0KBRO","160.0"
"DE0KBUN","DE0KBBN","160.0"
"DE0KHIR","DE0FWER","120.0"
"DE0KHIR","DE0FWER","140.0"
"DE0KKAS","DEKBR G","160.0"
"DE0KKOB","DE0KRHE","140.0"
"DE0KNEW","DE0KROL","160.0"
"DE0KOWI","DE00KRE","120.0"
"DE0KROI","DEKB  G","160.0"
"DE0KSEC","DE0KROI","160.0"
"DE0KSIZ","DE0KBRE","160.0"
"DE0KSPA","DE0KBOP","140.0"
"DE0KWEH","DE00KUR","160.0"
"DE96245","DE00KKS","90.0"
"DE96279","DE00KKW","90.0"
"DE96287","DE0KKOL","160.0"
"DEKB  G","DE000KB","160.0"
"DEKBR G","DE00KBR","160.0"
"DE00KKS","DE0KKBT","60.0"
"DE000KB","DE0KBEC","110.0"
"DE00LHY","DE0LWZE","100.0"
"DE000US","DE00UBZ","90.0"
"DE00LPG","DE00LPR","100.0"
"DE00UHR","DE00UUZ","100.0"
"DE00UNP","DE00UTR","120.0"
"DE00UOG","DE00UPS","100.0"
"DE00UTR","DE00UNU","100.0"
"DE000LS","DE00LSS","100.0"
"DE00LGG","DE000WW","120.0"
"DE00LGM","DE00LOB","120.0"
"DE00LOB","DE0LSNA","120.0"
"DE0LBOL","DE98960","120.0"
"DE0LEST","DE00LGM","120.0"
"DE0LSNA","DE00LGG","120.0"
"DE98960","DE0LEST","120.0"
"DE00LBZ","DE00LKB","120.0"
"DE00LGK","DE0LTNZ","120.0"
"DE00LGO","DE0LPRL","160.0"
"DE00LKB","DE00LWH","120.0"
"DE00LWH","DE00LGO","120.0"
"DE0LLBS","DE00LGK","160.0"
"DE0LPRL","DE0LLBS","160.0"
"DE00BMZ","DE0LJEB","120.0"
"DE00BWG","DE00BMZ","120.0"
"DE0LJEB","DE0LMEI","120.0"
"DE0LHAS","DE0LHAG","50.0"
"DE98960","DE0LHAS","50.0"
"DE00WHL","DE00WKJ","160.0"
"DE00WKJ","DE00WZN","160.0"
"DE00WZN","DE99019","160.0"
"DE99025","DE00WHL","160.0"
"DE0WLDO","DE00WLD","100.0"
"DE0BKAR","DE0BKAG","80.0"
"DE0BACO","DE0BFSS","50.0"
"DE98477","DE0BBDW","100.0"
"DE0DGWH","DE00DHW","100.0"
"DE98593","DE0DGWH","100.0"
"DE00DBJ","DE0DBAG","70.0"
"DE00DDO","DE0DKTW","70.0"
"DE00DHD","DE00DDO","70.0"
"DE0DBAG","DE0DLST","70.0"
"DE0DBWD","DE0DMHL","70.0"
"DE0DGEI","DE00DAG","70.0"
"DE0DGHU","DE00DBJ","70.0"
"DE0DHMU","DE0DGEI","70.0"
"DE0DKTW","DE0DWSN","70.0"
"DE0DLST","DE0DHMU","70.0"
"DE0DMHL","DE0DNDS","70.0"
"DE0DNDS","DE0DOSC","70.0"
"DE0DOSC","DE0DGHU","70.0"
"DE0DWSN","DE0DBWD","70.0"
"DE00DKT","DE0DGRS","80.0"
"DE0DGRS","DE0DKTF","60.0"
"DE00DCR","DE0DSEH","60.0"
"DE00DAB","DE0DABM","60.0"
"DE00DBS","DE00DCR","60.0"
"DE0DABM","DE0DABU","60.0"
"DE0DSEH","DE00DAB","60.0"
"EU00042","DE00DBS","60.0"
"EU00042","DE00DBS","60.0"
"DE00DFA","DE0DGBA","70.0"
"DE0DGBA","DE00DMB","70.0"
"DE0UBET","DE0USCG","60.0"
"DE0UMEL","DE0UMEU","50.0"
"DE0UMEU","DE00UKH","60.0"
"DE0UOFM","DE0UMEL","50.0"
"DE0URTB","DE0URTG","60.0"
"DE0URTG","DE0UBET","60.0"
"DE0USCG","DE0USDF","50.0"
"DE0USDF","DE0UOFM","50.0"
"DE00UAE","DE0UMSK","60.0"
"DE00UBH","DE00UVU","60.0"
"DE00USM","DE00UAE","60.0"
"DE00UVU","DE0USTH","60.0"
"DE00UZL","DE0UZLW","60.0"
"DE0UACH","DE0USMS","60.0"
"DE0UMSK","DE0UNSK","60.0"
"DE0UNSK","DE00UWH","60.0"
"DE0USMS","DE00USM","60.0"
"DE0USTH","DE0UACH","60.0"
"DE0UZLW","DE00UBH","60.0"
"DE0UWMT","DE99093","50.0"
"DE98769","DE0UWMT","50.0"
"DE0UBEW","DE000UD","50.0"
"DE00WFW","DE0BART","60.0"
"DE00WNW","DE0WFBG","60.0"
"DE0BART","DE0BWRZ","60.0"
"DE0BLTS","DE0BWRA","80.0"
"DE0BNTB","DE0BLTS","80.0"
"DE0BWRZ","DE0BNTB","80.0"
"DE0WFBG","DE00WFW","60.0"
"DE98248","DE00WNW","60.0"
"DE000WA","DE0WPIN","80.0"
"DE0WPIN","DE0WSCT","80.0"
"DE0WSCT","DE00WSC","80.0"
"DE00LBS","DE0LKRP","80.0"
"DE00LFA","DE0LBSO","80.0"
"DE00LMG","DE0LMGB","80.0"
"DE0LBEN","DE00LFA","80.0"
"DE0LBSO","DE00LBS","80.0"
"DE0LKRP","DE0LMCZ","80.0"
"DE0LLGS","DE0LNDG","80.0"
"DE0LMCH","DE0LLGS","80.0"
"DE0LMCZ","DE0LMCH","80.0"
"DE0LMGB","DE0LBEN","80.0"
"DE0LNDG","DE000LQ","80.0"
"DE0LEGG","DE0LEGO","60.0"
"DE0LEGO","DE00LEG","60.0"
"DE00LKM","DE0LKMG","60.0"
"DE00LNB","DE0LCBW","80.0"
"DE0LBGS","DE00LNB","80.0"
"DE0LBGW","DE0LBWD","40.0"
"DE0LBWD","DE0LBGS","80.0"
"DE00KHA","DE96178",""
"DE000KK","DE96218",""
"DE000KK","DE96279",""
"DE00HBS","DE0HOKB","100.0"
"DE95570","DE00HBS","100.0"
"DE00HSD","DE00HSB","120.0"
"DE00HST","DE00HSD","120.0"
"DE0HLFB","DE00HST","120.0"
"DE000HK","DE0HVOW","100.0"
"DE00HSB","DE0HSRI","100.0"
"DE0HBGM","DE000HK","100.0"
"DE0HNHA","DE0HSSN","100.0"
"DE0HSDF","DE0HHZM","100.0"
"DE0HSRI","DE0HNHA","100.0"
"DE0HSSN","DE0HBGM","100.0"
"DE0HSWG","DE00HSB","100.0"
"DE0HVOW","DE0HSDF","100.0"
"DE0EDOB","DE0EKRN","40.0"
"DE95650","DE0EDOB","60.0"
"DE0EDAU","DE0EHID","90.0"
"DE00EDH","DE0EDAU","90.0"
"DE0EHID","DE0ESRT","90.0"
"DE0EBUS","DE0EDSN","60.0"
"DE00KBD","DE0KALI","100.0"
"DE0KALI","DE0KWIS","100.0"
"DE0KBEC","DE0KBHH","110.0"
"DE0KBHH","DE00KBD","100.0"
"DE0KKOF","DE0KMCP","90.0"
"DE0KKUH","DE96311","100.0"
"DE0KMCK","DE0KRBL","90.0"
"DE0KMCP","DE0KMCK","90.0"
"DE0KODE","DE0KKUH","100.0"
"DE0KRBA","DE0KODE","110.0"
"DE0KRBL","DE0KRBA","90.0"
"DE0KWIS","DE0KKOF","100.0"
"DE96311","DE00KEU","90.0"
"DE0LFLO","DE0LHBG","50.0"
"DE000LS","DE00LSV","80.0"
"DE00LMI","DE0LTMW","80.0"
"DE00LSV","DE0LBIF","80.0"
"DE0LBIF","DE00LMI","80.0"
"DE0LTMW","DE00LTM","80.0"
"DE000LS","DE0LSFD","160.0"
"DE00HVR","DEHU  G","160.0"
"DE00LFL","DE0LRAD","160.0"
"DE00LKD","DE0LHWU","160.0"
"DE00LMF","DE0LBRP","160.0"
"DE00LSW","DE0HSCG","160.0"
"DE0HSCG","DE0HSDK","160.0"
"DE0HSDK","DE0HWRN","160.0"
"DE0HSTF","DE00HVR","160.0"
"DE0HWRN","DE0HSTF","160.0"
"DE0LBRP","DE00LFL","160.0"
"DE0LHWU","DE00LMF","160.0"
"DE0LPRZ","DE99160","160.0"
"DE0LRAD","DE0LPRZ","160.0"
"DE0LSFD","DE00LKD","160.0"
"DE99160","DE00LSW","160.0"
"DE0ADBG","DE95088","50.0"
"DE00WDF","DEWDF N","40.0"
"DE99025","DE0WHLG","60.0"
"DE0WSTZ","DE0WTIW","80.0"
"DE0WTIW","DE00WTI","80.0"
"DE00WGA","DE0WHOL","100.0"
"DE00WGB","DE0WLTW","100.0"
"DE00WSL","DE0WSMH","60.0"
"DE0WHOL","DE00WRA","60.0"
"DE0WLTW","DE00WGA","100.0"
"DE0WSMH","DE0WSWZ","60.0"
"DE0WSWZ","DE00WGB","60.0"
"DE99021","DE00WSL","60.0"
"DE00WNS","DE0WNSG","60.0"
"DE00WPR","DE0WFAG","60.0"
"DE0WBOG","DE00WPR","60.0"
"DE000WW","DE0WWSN","80.0"
"DE00WGP","DE00WPR","80.0"
"DE00WPB","DE00WRO","80.0"
"DE00WPR","DE0WHEG","120.0"
"DE00WRO","DE00WGP","80.0"
"DE0WHEG","DE0WLBT","120.0"
"DE0WLBT","DE00WWK","120.0"
"DE0WWSN","DE00WPB","80.0"
"DE0WBGH","DE00WNT","80.0"
"DE0WNZG","DE0WBGH","80.0"
"DE0HMES","DE0HMEG","40.0"
"DE00NGZ","DE0NGZG","50.0"
"DE0EDFM","DE0EDHK","80.0"
"DE0ESTR","DE0EWIT","120.0"
"DE95694","DE0ESTR","80.0"
"DE0EEHU","DE0EESA","100.0"
"DE0EESA","DE0EESD","100.0"
"DE0EESD","DE000EE","100.0"
"DE0EEWD","DE0EEHU","100.0"
"DE0EMRY","DE00EOB","100.0"
"DE95821","DE0EBAU","60.0"
"DE95826","DEEWANB","40.0"
"DE0EGRO","DE000EG","100.0"
"DE00EOB","DE95899","80.0"
"DE0EDHB","DE0EWLS","80.0"
"DE0EMOE","DE0ESPN","60.0"
"DE0EOBU","DE0EDHB","80.0"
"DE0EWLS","DE0EMOE","60.0"
"DE95899","DE0EOBU","80.0"
"DE0EDGR","DE95936","130.0"
"DE95936","DE95937","70.0"
"DE0KKAN","DE95970","80.0"
"DE000KT","DE0KFWH","120.0"
"DE00KDR","DE0KHAR","140.0"
"DE00KGN","DE0KSTA","100.0"
"DE00KHI","DE0KIMI","120.0"
"DE00KKM","DE0KKAN","80.0"
"DE00KLI","DE0KLEU","140.0"
"DE00KND","DE0KKOW","130.0"
"DE00KNE","DE0KENR","130.0"
"DE00KPW","DE000KT","120.0"
"DE00KUN","DE0KERP","130.0"
"DE00KVA","DE0KKOE","120.0"
"DE0ELIT","DE0ETIE","120.0"
"DE0ETIE","DE0KRAW","120.0"
"DE0KENR","DE0KBEN","130.0"
"DE0KHGB","DE0KRBR","140.0"
"DE0KIMI","DE0KOPL","120.0"
"DE0KKOE","DE0KPFD","120.0"
"DE0KKOW","DE0KRHD","130.0"
"DE0KLEU","DE0KHGB","140.0"
"DE0KOPL","DE0KWER","110.0"
"DE0KPFD","DEYFFNL","120.0"
"DE0KRBR","DE0KLET","140.0"
"DE0KRHD","DE0KHBD","130.0"
"DE95976","DE00KGN","80.0"
"DE00KBB","DE00KBO","120.0"
"DE00KBO","DE00KND","120.0"
"DE00KDE","DE00KHI","140.0"
"DE00KGS","DE00KPR","120.0"
"DE00KLM","DE00KKM","120.0"
"DE00KMD","DE00KBB","120.0"
"DE00KPR","DE00KPW","120.0"
"DE0EDBI","DE0EDEF","100.0"
"DE0EDEF","DE0ELIT","120.0"
"DE0EDWD","DE0EDBI","100.0"
"DE0KBEN","DE00KVA","120.0"
"DE0KERP","DE00KLI","120.0"
"DE0KFWH","DE00KMD","120.0"
"DE0KHAR","DE00KDE","120.0"
"DE0KHBD","DE00KUN","130.0"
"DE0KLET","DE00KNE","130.0"
"DE0KRAW","DE00KDR","90.0"
"DE0KSTA","DE00KGS","120.0"
"DE0KWER","DE00KLM","120.0"
"DE95961","DE0EDWD","100.0"
"DE0EDBI","DE0EDWD","70.0"
"DE0EDHD","DE95937","70.0"
"DE0EDWD","DE0EDHD","70.0"
"DE95955","DE00EDG","70.0"
"DE00KMO","DE0KMEE","100.0"
"DE0KRHK","DE0KRBE","100.0"
"DE00KRH","DE0KRUM","100.0"
"DE00KTR","DE00KMO","100.0"
"DE0KALP","DE000KX","80.0"
"DE0KMEE","DE0KRHK","100.0"
"DE0KMIL","DE0KALP","80.0"
"DE0KRBE","DE0KMIL","80.0"
"DE0KRUM","DE00KTR","100.0"
"DE00KDD","DE0KVOG","60.0"
"DE0KANG","DE0EFLA","50.0"
"DE00KDL","DE0KRET","80.0"
"DE0KRET","DE00KDD","80.0"
"DE00KDD","DE96056","60.0"
"DE00KKR","DE0KKRL","60.0"
"DE000KN","DE00KNG","60.0"
"DE00KNG","DE0KWEB","60.0"
"DE0KNOK","DE000KN","60.0"
"DE96180","DE96182","100.0"
"DE0KKNA","DE96240","60.0"
"DE00KKN","DE00KKL","60.0"
"DE0KKNA","DE00KKN","60.0"
"DE96241","DE0KKNA","60.0"
"DE00KKB","DE00KKW","40.0"
"DE96252","DE00KKB","40.0"
"DE0KKBL","DE0KKWO","120.0"
"DE000KK","DE0KKHR","60.0"
"DE00KKC","DE0KKCN","100.0"
"DE00KKL","DE00KKV","120.0"
"DE00KKN","DEKKN W","80.0"
"DE00KKP","DE00KKL","120.0"
"DE00KKV","DE00KKC","120.0"
"DE0KKCN","DE0KKBL","120.0"
"DE0KKEZ","DE00KKP","80.0"
"DE0KKHR","DE96255","80.0"
"DE96255","DE00KKN","80.0"
"DEKKN W","DE0KKEZ","80.0"
"DE00KBP","DE0KSTP","120.0"
"DE00KKA","DE00KVI","120.0"
"DE00KVI","DE0KFNO","120.0"
"DE0KFNO","DE00KBP","120.0"
"DE0KKPO","DE0KKTR","100.0"
"DE0KKTR","DE00KKA","100.0"
"DE0KSTP","DE0KSTA","120.0"
"DE0KKAL","DE0KGEG","50.0"
"DE000KK","DE96312","60.0"
"DE96312","DE0KKDZ","60.0"
"DE00KKM","DE0KKMN","90.0"
"DE0KBKS","DE0KLMI","200.0"
"DE0KDBE","DE0KDRA","200.0"
"DE000EG","DE95869","160.0"
"DE000KD","DE0KRET","160.0"
"DE00EDG","DE0EKAI","140.0"
"DE00EDO","DE95650","80.0"
"DE00EOB","DE0EEDL","160.0"
"DE00KLA","DE0KDBE","200.0"
"DE0EDKU","DE0EKME","200.0"
"DE0EDMG","DE0ENTE","140.0"
"DE0EDOZ","DE0EKRN","200.0"
"DE0EEAL","DE95907","160.0"
"DE0EHRB","DE95344","160.0"
"DE0EKAI","DE0EKOL","140.0"
"DE0EKAM","DE0ENOB","200.0"
"DE0EKME","DE0EKAM","200.0"
"DE0ENOB","DE0ESMG","160.0"
"DE0ENTE","DE95847","140.0"
"DE0ESMG","DE96343","160.0"
"DE0EWAN","DE0EHER","120.0"
"DE0KDRA","DE0KBEG","200.0"
"DE0KKMN","DE0KBKS","130.0"
"DE0KRET","DE0KDFF","200.0"
"DE00ECA","DE0EDMG","140.0"
"DE00KEM","DE96059","160.0"
"DE00KLK","DE00KLA","200.0"
"DE0EDGR","DE00EDG","200.0"
"DE0EDSH","DE0EDKU","200.0"
"DE0EEBE","DE0EEAL","160.0"
"DE0EEDL","DE0EEBE","160.0"
"DE0EEKB","DE000EG","160.0"
"DE0EHER","DE00ECA","140.0"
"DE0EKOL","DE00EOB","140.0"
"DE0EKRN","DE0EDSH","200.0"
"DE0KBEG","DE00KEM","200.0"
"DE0KDFF","DE0EDGR","200.0"
"DE0KKDZ","DE00KKM","90.0"
"DE0KLMI","DE00KLK","200.0"
"DE96200","DE00KDN",""
"DE00WLD","DE0WNWO","120.0"
"DE0ALRA","DE0ASTR","120.0"
"DE0ASTR","DE0ALSJ","120.0"
"DE0WMEF","DE0WGBN","100.0"
"DE000WB","DE000WG","120.0"
"DE000WG","DE95080","60.0"
"DE000WK","DE00WVE","160.0"
"DE000WN","DE00WSP","100.0"
"DE00WBL","DE0WWRN","160.0"
"DE00WBO","DE000WK","120.0"
"DE0WBLH","DE000WN","100.0"
"DE0WNWO","DE00WTE","100.0"
"DE00WHB","DE00WLF","120.0"
"DE00WNA","DE00WOE","100.0"
"DE00WPI","DE00WLD","120.0"
"DE00WSP","DE00WNA","100.0"
"DE00WTE","DE00WMA","100.0"
"DE00WVE","DE00WBL","160.0"
"DE0ALSJ","DE00WHB","120.0"
"DE0WGBN","DE00WGV","120.0"
"DE0WMOE","DE0WBLH","100.0"
"DE000HE","DE95306","40.0"
"DE95571","DE0HBDD","60.0"
"DE0HNHA","DE0HLNG","100.0"
"DE0HLNG","DE00HGS","90.0"
"DE0HDEM","DE0HSPP","80.0"
"DE95562","DE0HDEM","80.0"
"DE00ECP","DE0EASB","160.0"
"DE0EAML","DE0EGST","160.0"
"DE0EASB","DE0EDVB","160.0"
"DE0EDVB","DE0EAML","160.0"
"DE0EGST","DE0EMST","100.0"
"DE0ELUE","DE0EWRN","160.0"
"DE0EWRN","DE00ECP","160.0"
"DE00EOP","DE0EGRN","100.0"
"DE0EABG","DE0ENOW","100.0"
"DE0EBFT","DE0EMTE","100.0"
"DE0EBGO","DE0EGRK","100.0"
"DE0EGRK","DE0EBFT","100.0"
"DE0EGRN","EU00003","90.0"
"DE0EMTE","DE00EOP","100.0"
"DE0ENBE","DE0EABG","100.0"
"DE0ENHF","DE0ENBE","100.0"
"DE0ENOW","DE0EBGO","100.0"
"DE0HBTH","EU00002","140.0"
"DE0HSTT","DE0HBTH","140.0"
"DE95621","DE0HSTT","140.0"
"DE0ELDD","DE00EDO","160.0"
"DE0ESTR","DE0ELDD","160.0"
"DE0EDLU","DE0ELDD","80.0"
"DEYEEBP","DE95723","80.0"
"DE0EPVP","DE0EBLA","160.0"
"DE95696","DE0ELDD","160.0"
"DE00EBO","DE0EPVP","130.0"
"DE0EBLA","DE95696","160.0"
"DE0ELDD","DE00EDO","160.0"
"DE000EE","DE0EEKZ","150.0"
"DE0EEKS","DE0EWAT","160.0"
"DE0EEKZ","DE0EEKS","160.0"
"DE0EWAT","DE00EBO","160.0"
"DE0EBDA","DE95767","40.0"
"DE0EEST","DE0EEHT","80.0"
"DE0EEUE","DE0EEST","100.0"
"DE95825","DE00EGB","60.0"
"DE0EBTS","DE95831","80.0"
"DE0ENON","DE0EEKP","80.0"
"DE95831","DE00EOS","80.0"
"DE0EEBS","DE0EEFO","100.0"
"DE00KZU","DE0KSTZ","60.0"
"DE95869","DE0EWAN","100.0"
"DE95907","DE0EEKB","160.0"
"DE96343","DE0EHRB","160.0"
"DE95344","DE00EHM","100.0"
"DE95650","DE0EDOZ","160.0"
"DE95847","DE00EDO","80.0"
"DE96059","DE000KD","80.0"
"DE00BWD","DE0BRUH","100.0"
"DE00LHL","DE0LFLO","100.0"
"DE00LRI","DE0LBOE","100.0"
"DE00LBK","DELBK N","50.0"
"DELBK N","DE0LBKG","50.0"
"DE00LNG","DE0LMOF","50.0"
"DE0LMOF","DE0LMOG","50.0"
"DE00WAH","DE00WPA","80.0"
"DE00WDO","DE00WAH","80.0"
"DE00WGS","DE0WRTF","80.0"
"DE00WHK","DE0WTOW","80.0"
"DE00WKR","DE0WRDL","80.0"
"DE00WNB","DE0WSAN","80.0"
"DE00WPA","DE00WGS","80.0"
"DE00WWI","DE0WHOR","80.0"
"DE0WHOR","DE0WKAR","80.0"
"DE0WKAR","DE0WSNB","80.0"
"DE0WRDL","DE00WDO","80.0"
"DE0WRTF","DE000WR","80.0"
"DE0WSAN","DE00WKR","80.0"
"DE0WSNB","DE00WHK","80.0"
"DE0WTOW","DE00WNB","80.0"
"DE99177","DE0WSZG","40.0"
"DE0MSFL","DE0MSFG","40.0"
"DE0EEHT","DE95761","80.0"
"DE95761","DE0EBDA","40.0"
"DE0WRST","DE0WGRO","100.0"
