"source","target","sectionspeed"
"FR0000008392","FR0000015294","114.28571428571429"
"FR0000009024","FR0000000953","150.0"
"FR0000003154","FR0000002621","160.0"
"FR0000003295","FR0000006475","150.0"
"FR0000004035","FR0000002900","150.0"
"FR0000002831","FR0000008471","145.0"
"FR0000000526","FR0000005510","140.0"
"FR0000002495","FR0000006341","140.0"
"FR0000008363","FR0000005113","140.0"
"FR0000005510","FR0000000228","140.0"
"FR0000005116","FR0000003865","160.0"
"FR0000002221","FR0000005057","140.0"
"FR0000005642","FR0000010370","122.0"
"FR0000000988","FR0000003365","120.0"
"FR0000005438","FR0000001891","150.0"
"FR0000004761","FR0000001146","150.0"
"FR0000006475","FR0000006712","150.0"
"FR0000007443","FR0000005292","140.0"
"FR0000001891","FR0000003001","150.0"
"FR0000001146","FR0000000666","150.0"
"FR0000015807","FR0000000131","150.0"
"FR0000007527","FR0000008672","120.0"
"FR9900003504","FR0000001275","150.0"
"FR0000015294","FR0000014115","97.77777777777777"
"FR0000004784","FR0000022895","150.0"
"FR0000014115","FR0000000283","96.66666666666667"
"FR9900001588","FR0000004784","150.0"
"FR0000005292","FR0000002495","140.0"
"FR0000007329","FR0000005116","160.0"
"FR0000010733","FR9900003504","150.0"
"FR0000004237","FR0000003512","160.0"
"FR0000000953","FR0000005438","150.0"
"FR0000007519","FR0000004237","160.0"
"FR0000009016","FR0000005736","150.0"
"FR0000011806","FR0000000709","160.0"
"FR9900002001","FR0000006157","160.0"
"FR0000006207","FR9900001450","140.0"
"FR0000005182","FR0000001890","120.0"
"FR0000001257","FR0000000526","140.0"
"FR0000004796","FR0000013627","150.0"
"FR0000007980","FR0000013559","105.0"
"FR0000000709","FR0000008030","160.0"
"FR0000008678","FR0000001609","160.0"
"FR0000006720","FR0000004796","150.0"
"FR0000013227","FR9900001588","150.0"
"FR9900001770","FR0000000259","140.0"
"FR0000006716","FR0000004247","150.0"
"FR0000006341","FR9900001770","140.0"
"FR0000000131","FR0000003856","140.0"
"FR0000003512","FR0000006768","160.0"
"FR0000001890","FR0000001395","120.0"
"FR0000008024","FR0000006720","150.0"
"FR0000005903","FR0000001614","140.0"
"FR0000007621","FR0000008630","104.0"
"FR0000011231","FR0000005903","140.0"
"FR0000003103","FR0000009276","123.33333333333333"
"FR0000006396","FR9900001542","160.0"
"FR0000009536","FR0000000564","120.0"
"FR0000004247","FR0000009182","150.0"
"FR0000006553","FR0000007917","150.0"
"FR0000014502","FR0000011231","140.0"
"FR0000001462","FR0000003121","140.0"
"FR9900001542","FR0000012590","160.0"
"FR0000003688","FR0000007519","160.0"
"FR0000015027","FR0000006716","150.0"
"FR0000002621","FR0000006160","160.0"
"FR0000008688","FR0000014502","140.0"
"FR0000008030","FR0000002665","160.0"
"FR0000007483","FR0000015167","150.0"
"FR0000009276","FR0000008392","114.28571428571429"
"FR0000007917","FR0000007996","150.0"
"FR0000009496","FR0000008688","140.0"
"FR0000000564","FR0000007621","104.0"
"FR0000015167","FR0000001958","150.0"
"FR0000000264","FR0000005029","160.0"
"FR0000012590","FR0000002071","160.0"
"FR0000006696","FR0000011806","160.0"
"FR0000001958","FR0000007106","150.0"
"FR0000002827","FR0000000264","160.0"
"FR0000008432","FR0000010696","160.0"
"FR0000008672","FR0000015713","120.0"
"FR0000008031","FR0000009496","150.0"
"FR0000005431","FR0000016435","133.33333333333334"
"FR0000007106","FR0000007607","150.0"
"FR0000006506","FR0000005431","133.33333333333334"
"FR0000009182","FR0000007483","150.0"
"FR0000001647","FR0000006506","133.33333333333334"
"FR0000013559","FR0000006396","105.0"
"FR0000005486","FR0000008012","120.0"
"FR0000006236","FR0000006508","140.0"
"FR0000013930","FR0000002189","120.0"
"FR0000001395","FR0000003495","120.0"
"FR0000001549","FR0000013930","120.0"
"FR0000010734","FR0000004477","150.0"
"FR0000006160","FR0000007211","160.0"
"FR0000001924","FR0000008432","160.0"
"FR0000015293","FR0000000162","123.33333333333333"
"FR0000008451","FR0000011546","150.0"
"FR0000006190","FR0000001549","120.0"
"FR0000003001","FR0000014959","150.0"
"FR0000016435","FR0000011543","133.33333333333334"
"FR0000000672","FR0000010734","150.0"
"FR0000008012","FR0000006145","120.0"
"FR0000002790","FR0000006236","160.0"
"FR0000004902","FR0000006553","120.0"
"FR0000006874","FR0000008451","150.0"
"FR0000001145","FR0000001657","150.0"
"FR0000001540","FR9900001630","113.33333333333333"
"FR0000000814","FR0000001145","150.0"
"FR0000014959","FR0000007025","150.0"
"FR0000011772","FR0000002145","140.0"
"FR0000001614","FR0000000041","140.0"
"FR0000002328","FR0000000814","150.0"
"FR0000007748","FR0000013227","150.0"
"FR0000000162","FR0000000570","123.33333333333333"
"FR0000007025","FR0000001067","150.0"
"FR0000005446","FR0000002328","150.0"
"FR0000001067","FR0000007748","150.0"
"FR0000000631","FR0000001647","133.33333333333334"
"FR0000009379","FR0000006874","150.0"
"FR0000001985","FR0000005446","150.0"
"FR0000013638","FR0000000672","150.0"
"FR0000006145","FR0000011045","120.0"
"FR0000009076","FR0000015027","150.0"
"FR0000014480","FR0000005486","120.0"
"FR0000015581","FR0000013638","145.0"
"FR0000002189","FR0000000988","120.0"
"FR0000006508","FR0000009379","150.0"
"FR0000011543","FR0000010077","133.33333333333334"
"FR0000000041","FR0000015581","140.0"
"FR0000015713","FR0000012933","120.0"
"FR0000003495","FR0000003982","120.0"
"FR0000012933","FR0000014480","120.0"
"FR0000014831","FR9900003531","160.0"
"FR0000000813","FR0000007443","140.0"
"FR0000010370","FR9900003117","128.0"
"FR0000001048","FR0000013607","120.0"
"FR0000008932","FR0000014831","160.0"
"FR0000013356","FR0000004035","150.0"
"FR0000010696","FR0000008031","160.0"
"FR0000011045","FR0000001048","120.0"
"FR0000016282","FR0000006148","190.0"
"FR0000002145","FR0000003265","140.0"
"FR0000004273","FR0000012591","160.0"
"FR0000007211","FR0000002827","160.0"
"FR0000000112","FR0000016282","190.0"
"FR0000013335","FR0000007987","145.0"
"FR0000003814","FR0000005617","150.0"
"FR0000002099","FR0000013335","145.0"
"FR0000013696","FR0000001104","184.0"
"FR0000004952","FR0000009607","150.0"
"FR0000005736","FR0000002945","160.0"
"FR0000005636","FR0000003741","140.0"
"FR0000007403","FR0000007771","150.0"
"FR0000010077","FR0000000375","133.33333333333334"
"FR0000005241","FR0000000112","190.0"
"FR0000000375","FR0000000813","133.33333333333334"
"FR0000004792","FR0000004045","147.5"
"FR0000001657","FR0000003064","150.0"
"FR0000008861","FR0000001734","180.0"
"FR0000003353","FR0000004902","120.0"
"FR0000002071","FR0000004273","160.0"
"FR0000003064","FR0000008689","140.0"
"FR0000003865","FR0000008582","160.0"
"FR0000008689","FR0000007815","140.0"
"FR0000001104","FR0000008861","180.0"
"FR9900003505","FR0000015293","111.42857142857143"
"FR0000000168","FR0000013696","196.0"
"FR0000007815","FR0000002099","140.0"
"FR0000001609","FR0000001059","126.66666666666667"
"FR0000000666","FR0000006207","150.0"
"FR0000001665","FR0000000168","190.0"
"FR0000000283","FR9900003505","111.42857142857143"
"FR0000008074","FR0000001635","190.0"
"FR0000013627","FR0000007206","150.0"
"FR0000000965","FR0000008074","190.0"
"FR0000002900","FR0000009536","150.0"
"FR0000001023","FR0000002831","150.0"
"FR0000007206","FR0000009033","150.0"
"FR0000016278","FR0000011048","190.0"
"FR0000004085","FR0000006491","140.0"
"FR9900001630","FR0000005385","150.0"
"FR0000000259","FR0000004085","140.0"
"FR0000011048","FR0000005949","190.0"
"FR0000008271","FR0000003275","140.0"
"FR0000005949","FR9900000448","190.0"
"FR0000003275","FR0000013949","140.0"
"FR9900000449","FR0000006819","190.0"
"FR0000013949","FR9900004541","140.0"
"FR9900000448","FR9900000449","190.0"
"FR9900004541","FR0000005739","140.0"
"FR0000005694","FR0000000965","190.0"
"FR0000022997","FR0000002083","120.0"
"FR0000006148","FR0000005694","190.0"
"FR0000005739","FR0000004761","150.0"
"FR0000006819","FR0000001665","190.0"
"FR0000003265","FR0000001462","140.0"
"FR0000005385","FR0000000256","150.0"
"FR0000005029","FR0000000468","160.0"
"FR0000001734","FR0000004485","176.0"
"FR0000013057","FR0000022997","120.0"
"FR0000001635","FR0000006954","190.0"
"FR0000009033","FR0000007750","145.0"
"FR0000005113","FR0000009024","140.0"
"FR0000007750","FR0000013231","145.0"
"FR0000005617","FR0000001023","150.0"
"FR0000013231","FR0000000689","140.0"
"FR0000006157","FR0000005877","160.0"
"FR0000000689","FR0000002270","140.0"
"FR0000000941","FR0000001855","160.0"
"FR0000002270","FR0000000631","133.33333333333334"
"FR0000012759","FR9900001842","160.0"
"FR0000000468","FR0000003688","160.0"
"FR0000009661","FR0000008932","160.0"
"FR0000005057","FR0000003154","140.0"
"FR0000008533","FR0000009076","140.0"
"FR9900001450","FR0000011126","140.0"
"FR0000004485","FR0000000385","176.0"
"FR9900001842","FR0000007980","92.0"
"FR0000002637","FR0000013057","120.0"
"FR0000000256","FR0000001341","150.0"
"FR0000008257","FR0000006190","120.0"
"FR9900003117","FR0000008600","128.0"
"FR0000006491","FR0000004207","140.0"
"FR0000012591","FR0000006522","160.0"
"FR0000006811","FR0000008257","120.0"
"FR0000003011","FR0000002790","150.0"
"FR0000002884","FR0000008271","150.0"
"FR0000007607","FR0000001540","150.0"
"FR0000004207","FR0000007725","140.0"
"FR0000008600","FR9900000379","125.71428571428572"
"FR0000000599","FR0000002221","140.0"
"FR0000008582","FR0000008363","150.0"
"FR0000006672","FR0000011772","140.0"
"FR0000013073","FR0000003011","150.0"
"FR0000001005","FR0000006811","120.0"
"FR0000007635","FR0000013073","150.0"
"FR0000007545","FR0000000599","145.0"
"FR0000005877","FR0000001924","160.0"
"FR0000009127","FR0000007545","145.0"
"FR0000003856","FR0000008024","140.0"
"FR0000006865","FR0000009127","145.0"
"FR0000004045","FR0000005241","180.0"
"FR0000011913","FR0000006865","145.0"
"FR0000007771","FR0000012759","160.0"
"FR0000003741","FR0000010362","140.0"
"FR0000006712","FR0000003814","150.0"
"FR0000002160","FR0000011913","145.0"
"FR9900000379","FR0000000919","130.0"
"FR0000002083","FR0000002884","150.0"
"FR0000001855","FR0000009661","160.0"
"FR0000007830","FR0000015732","150.0"
"FR0000000919","FR0000004792","147.5"
"FR0000006770","FR0000002160","145.0"
"FR0000008471","FR0000009016","140.0"
"FR0000007996","FR0000004952","150.0"
"FR9900003531","FR0000015807","160.0"
"FR0000010362","FR0000006672","140.0"
"FR0000001876","FR0000005182","120.0"
"FR0000015732","FR0000013356","150.0"
"FR0000001341","FR9900002001","150.0"
"FR0000003121","FR0000001005","120.0"
"FR0000000385","FR0000007635","150.0"
"FR0000006954","FR0000016278","190.0"
"FR0000000719","FR0000003103","160.0"
"FR0000000228","FR0000005636","140.0"
"FR0000008753","FR0000006834","120.0"
"FR0000013607","FR0000001281","120.0"
"FR0000011126","FR0000001985","140.0"
"FR0000006768","FR9900003464","160.0"
"FR0000005606","FR0000009592","120.0"
"FR0000007725","FR0000001257","140.0"
"FR0000003365","FR0000005606","120.0"
"FR0000008630","FR0000008753","120.0"
"FR0000005358","FR0000009971","160.0"
"FR9900003464","FR0000000719","160.0"
"FR0000006834","FR0000002637","120.0"
"FR0000009971","FR0000006696","160.0"
"FR0000000526","FR0000001791","140.0"
"FR0000001462","FR0000001323","100.0"
"FR9900003748","FR0000001198","40.0"
"FR0000001198","FR9900001775","40.0"
"FR0000016084","FR9900003748","40.0"
"FR9900001775","FR0000000570","40.0"
"FR0000000953","FR0000006651","30.0"
"FR0000001734","FR0000008037","30.0"
"FR0000008037","FR0000009215","30.0"
"FR0000009215","FR0000015212","30.0"
"FR0000000112","FR9900004031","30.0"
"FR0000015591","FR0000001104","30.0"
"FR9900004031","FR0000009503","30.0"
"FR0000001635","FR0000000112","30.0"
"FR0000000168","FR0000015591","30.0"
"FR0000009503","FR0000008120","30.0"
"FR0000015212","FR0000001635","30.0"
"FR9900002503","FR0000000168","30.0"
"FR0000006711","FR9900002503","30.0"
"FR0000008120","FR0000000965","30.0"
"FR0000000965","FR0000006711","30.0"
"FR0000001257","FR0000001791","130.0"
"FR0000000541","FR0000004050","100.0"
"FR0000003054","FR0000003664","100.0"
"FR0000005511","FR0000004274","100.0"
"FR0000004274","FR0000003054","100.0"
"FR0000004050","FR0000005511","100.0"
"FR0000003664","FR0000015990","100.0"
"FR0000001023","FR9900004094","120.0"
"FR0000007177","FR0000004308","120.0"
"FR9900004094","FR0000002301","120.0"
"FR0000006726","FR0000007177","120.0"
"FR0000011854","FR0000004357","40.0"
"FR0000005399","FR0000006361","40.0"
"FR0000004308","FR0000011854","60.0"
"FR9900003061","FR0000009627","120.0"
"FR0000015759","FR0000003316","120.0"
"FR0000002556","FR0000010213","40.0"
"FR0000010213","FR0000001577","40.0"
"FR0000004206","FR0000014859","40.0"
"FR0000011101","FR0000008275","40.0"
"FR0000006361","FR0000006189","40.0"
"FR0000003316","FR0000002013","120.0"
"FR0000002697","FR0000011101","40.0"
"FR0000014859","FR0000013954","40.0"
"FR0000011338","FR0000002697","40.0"
"FR0000009627","FR0000015759","120.0"
"FR0000013954","FR0000005530","40.0"
"FR0000008275","FR0000004206","40.0"
"FR0000006189","FR0000011338","40.0"
"FR0000005530","FR0000002556","40.0"
"FR0000005978","FR9900003061","120.0"
"FR0000005178","FR0000006726","120.0"
"FR0000003872","FR0000005178","120.0"
"FR0000002013","FR0000003872","120.0"
"FR0000009015","FR0000005399","40.0"
"FR0000002301","FR0000005978","120.0"
"FR0000004357","FR0000005725","40.0"
"FR0000005725","FR0000009015","40.0"
"FR0000002013","FR0000001981","80.0"
"FR0000004421","FR0000003443","120.0"
"FR0000002670","FR0000005123","120.0"
"FR0000003614","FR0000000757","120.0"
"FR0000003443","FR0000002090","93.33333333333333"
"FR0000000757","FR0000004421","120.0"
"FR0000005123","FR0000004604","120.0"
"FR0000004604","FR0000003614","120.0"
"FR0000002090","FR0000015910","40.0"
"FR0000001958","FR0000001866","120.0"
"FR0000001866","FR0000002670","120.0"
"FR0000001866","FR0000001540","40.0"
"FR0000004224","FR0000003332","55.0"
"FR0000002367","FR9900004469","110.0"
"FR0000003332","FR9900004464","60.0"
"FR9900004456","FR0000004224","110.0"
"FR9900004468","FR9900004456","110.0"
"FR9900004469","FR9900004459","110.0"
"FR0000002861","FR0000002474","110.0"
"FR0000004216","FR0000002367","110.0"
"FR9900004459","FR9900004468","110.0"
"FR0000002474","FR0000004216","110.0"
"FR0000000350","FR0000002861","93.33333333333333"
"FR0000000988","FR9900003797","30.0"
"FR0000002927","FR0000003545","140.0"
"FR0000015282","FR0000002927","140.0"
"FR0000000579","FR0000000828","140.0"
"FR0000009643","FR0000005474","140.0"
"FR9900001902","FR0000008289","130.0"
"FR0000012482","FR9900001902","130.0"
"FR0000000894","FR0000003515","126.66666666666667"
"FR0000007193","FR0000012482","130.0"
"FR0000008988","FR0000000894","140.0"
"FR0000005474","FR0000015282","140.0"
"FR0000000672","FR0000014172","135.0"
"FR0000000828","FR0000007508","140.0"
"FR0000008289","FR0000008988","130.0"
"FR0000014172","FR0000000041","135.0"
"FR0000007508","FR0000000449","140.0"
"FR0000000449","FR0000009643","140.0"
"FR0000001924","FR0000007193","135.0"
"FR0000000041","FR0000001924","135.0"
"FR0000003515","FR0000000579","140.0"
"FR0000003440","FR0000006108","140.0"
"FR0000004661","FR0000007935","140.0"
"FR0000000820","FR0000000013","120.0"
"FR0000001196","FR9900001903","140.0"
"FR0000006545","FR9900002134","120.0"
"FR0000000690","FR0000000820","120.0"
"FR0000005185","FR0000004661","140.0"
"FR0000003545","FR0000005185","140.0"
"FR9900002134","FR0000008168","120.0"
"FR0000006603","FR0000011595","120.0"
"FR0000008168","FR0000006603","120.0"
"FR0000006108","FR0000010991","140.0"
"FR0000010991","FR0000001424","140.0"
"FR0000011674","FR0000000690","120.0"
"FR0000001424","FR0000006162","140.0"
"FR0000007935","FR0000006131","140.0"
"FR0000006131","FR0000003440","140.0"
"FR0000011595","FR0000011674","120.0"
"FR9900001903","FR0000006545","130.0"
"FR0000006162","FR0000001196","140.0"
"FR0000000690","FR0000001686","30.0"
"FR0000001707","FR0000001727","60.0"
"FR0000000820","FR0000001707","60.0"
"FR0000005501","FR0000016201","30.0"
"FR0000001631","FR0000005501","30.0"
"FR0000000290","FR0000001631","30.0"
"FR0000001196","FR0000000290","30.0"
"FR0000000290","FR0000005580","30.0"
"FR0000005580","FR0000007896","30.0"
"FR0000007896","FR0000001631","30.0"
"FR0000008351","FR0000014060","130.0"
"FR0000006932","FR0000003971","130.0"
"FR0000001404","FR0000004345","130.0"
"FR0000014060","FR0000003034","130.0"
"FR0000003039","FR0000006932","130.0"
"FR0000003034","FR0000001404","130.0"
"FR0000002179","FR0000004746","130.0"
"FR0000001727","FR0000002179","130.0"
"FR0000001340","FR9900002130","95.0"
"FR9900002130","FR0000001727","130.0"
"FR0000005771","FR0000012138","130.0"
"FR0000004746","FR0000004356","130.0"
"FR0000004345","FR0000005771","130.0"
"FR0000012138","FR0000003039","130.0"
"FR0000004356","FR0000008351","130.0"
"FR0000003971","FR0000001641","130.0"
"FR0000001404","FR0000016061","30.0"
"FR0000000856","FR0000006920","90.0"
"FR0000007532","FR9900004089","40.0"
"FR0000006920","FR0000006904","90.0"
"FR0000003515","FR0000000328","40.0"
"FR0000007385","FR0000002579","80.0"
"FR0000000328","FR0000006943","40.0"
"FR0000003886","FR0000002386","70.0"
"FR0000006876","FR9900001813","40.0"
"FR0000007092","FR0000006876","40.0"
"FR0000002579","FR0000007913","80.0"
"FR0000006971","FR0000007092","40.0"
"FR0000006594","FR0000007385","80.0"
"FR0000006943","FR0000008008","40.0"
"FR0000006904","FR0000003851","90.0"
"FR9900001780","FR0000006971","40.0"
"FR0000003851","FR0000009479","90.0"
"FR9900001813","FR0000007532","40.0"
"FR0000013603","FR9900001780","40.0"
"FR0000009479","FR0000012116","90.0"
"FR0000015559","FR0000003088","90.0"
"FR0000008008","FR0000013603","40.0"
"FR0000000652","FR9900004553","90.0"
"FR9900001465","FR0000006848","90.0"
"FR0000022851","FR0000001788","90.0"
"FR9900003613","FR0000000856","90.0"
"FR0000002554","FR0000003525","70.0"
"FR0000012116","FR0000015559","90.0"
"FR0000002386","FR0000002554","70.0"
"FR0000003525","FR0000003775","70.0"
"FR0000009151","FR0000006594","80.0"
"FR0000003088","FR9900001922","90.0"
"FR0000008113","FR9900001465","90.0"
"FR0000001644","FR0000004432","90.0"
"FR0000003533","FR0000002194","70.0"
"FR0000006848","FR0000000652","90.0"
"FR0000000891","FR0000003886","70.0"
"FR0000002194","FR0000000891","70.0"
"FR0000003775","FR0000009151","80.0"
"FR0000004432","FR0000022851","90.0"
"FR0000000213","FR0000002102","80.0"
"FR0000007913","FR0000013476","80.0"
"FR0000001788","FR0000003533","80.0"
"FR0000013476","FR0000000213","80.0"
"FR9900001922","FR0000008113","90.0"
"FR0000000984","FR0000000213","60.0"
"FR0000000386","FR9900001272","40.0"
"FR0000001788","FR0000000386","40.0"
"FR0000008354","FR9900001074","40.0"
"FR9900001272","FR0000008354","40.0"
"FR0000001073","FR0000001797","40.0"
"FR0000003851","FR0000012115","40.0"
"FR9900001921","FR0000000856","30.0"
"FR0000016364","FR0000006401","40.0"
"FR9900001611","FR0000008390","40.0"
"FR0000006401","FR9900001921","30.0"
"FR0000008390","FR0000014112","30.0"
"FR0000012118","FR0000003851","30.0"
"FR0000001647","FR0000016363","40.0"
