TRACK_NUM;DIRECTION;KM_I;KM_L;DESCRIPTION;UNIT_KIND;SHORTCUT;GK_R_DGN;GK_H_DGN;LAT;LONG
6520;0;100350080;3,5 + 80;Schneeberg (Mark);Sp;BSB;3864649,766;5794632,473;52,16464379;14,32994953
6520;0;100780000;7,8 + 0;Oegeln;Sp;BOEG;3860522,211;5795244,757;52,17282941;14,27053317
6520;0;100940003;9,4 + 3;Beeskow;St;BBES;3859143,319;5795688,32;52,17769648;14,25093121
6520;0;101590060;15,9 + 60;Buckow (b Beeskow);Sp;BBUW;3853490,762;5796461,619;52,18826182;14,1694411
6520;0;102040080;20,4 + 80;Lindenberg (Mark);St;BLNG;3849410,705;5797903,224;52,20376139;14,11150413
6520;0;102820009;28,2 + 9;Wendisch Rietz;Sp;BSH;3842428,874;5797757,911;52,20683429;14,00962573
6520;0;103250095;32,5 + 95;Hubertushoehe;Sp;BHUB;3839181,994;5800563,344;52,23395641;13,9651158
6520;0;103620040;36,2 + 40;Storkow (Mark);St;BSTW;3836021,642;5802326,022;52,25167355;13,92077811
6520;0;104030058;40,3 + 58;Kummersdorf (b Storkow);Sp;BKUM;3832660,638;5804706,526;52,27502833;13,87408389
6520;0;104660095;46,6 + 95;Friedersdorf (b Koenigs Wusterhausen);St;BFDF;3826491,889;5805962,747;52,28997013;13,78523927
6520;0;105120060;51,2 + 60;Kablow;Sp CoPt;BKAB;3822038,794;5806803,473;52,30012337;13,72100135
6520;0;105320010;53,2 + 10;Zernsdorf;St;BZF;3820159,507;5806615,607;52,29953737;13,69336724
6520;0;105610020;56,1 + 20;Niederlehme;Sp;BNDL;3817344,865;5806712,49;52,30203568;13,6523356
6520;0;105800042;58,0 + 42;Koenigs Wusterhausen;St;BKW;3815969,22;5806014,103;52,29657156;13,63158104
6521;0;100410022;4,1 + 22;Fuerstenwalde (Spree) Getreidewirtschaft;Rerout;BFUA;3847546,029;5814491,539;52,35342778;14,10140364
6521;0;100490077;4,9 + 77;Fuerstenwalde (Spree) Hafen;AwCoPt o.S.;BFUH;3847164,069;5813730,67;52,34685855;14,09503471
6521;0;100570000;5,7 + 0;Fuerstenwalde (Spree) Sued;Sp;BFUS;3846673,488;5813198,401;52,34240376;14,08731575
6521;0;101000090;10,0 + 90;Petersdorf (Kr Fuerstenwalde/Spree);Sp o.S.;BPET;3845401,227;5809452,592;52,30967341;14,0648803
6521;0;101190063;11,9 + 63;Bad Saarow;St;BBSP;3845531,258;5807629,254;52,29326959;14,06491186
6521;0;101260084;12,6 + 84;Bad Saarow-Pieskow DB Border;Bp;BPFG;3845633,885;5806914,581;52,28680753;14,06567844
6525;0;99999978;-0,0 + -21;Werbig oben;Stp Swch;BWRA;3866376,822;5840223,473;52,57141496;14,4047804
6525;0;100100073;1,0 + 73;Werbig;St;BWR;3867136,991;5839523,174;52,56463831;14,41516826
6528;0;101460084;14,6 + 84;Ahrensfelde Friedhof;Sp;BAFR;3809994,423;5837369,439;52,58085953;13,57333411
6528;0;101590028;15,9 + 28;Ahrensfelde Nord;Sp;BAFN;3810503,496;5838505,655;52,59074754;13,58188374
6528;0;101690000;16,9 + 0;Blumberg-Rehhahn;Sp;BAHH;3811144,756;5839217,045;52,59675386;13,59198325
6528;0;101850042;18,5 + 42;Blumberg (b Berlin);St;BBLU;3812421,852;5840251,916;52,6052922;13,61174495
6528;0;102330024;23,3 + 24;Seefeld (Mark);Sp Rerout;BSEE;3816698,184;5842001,013;52,61848655;13,67632972
6528;0;102790076;27,9 + 76;Werneuchen;St;BWER;3820690,583;5844365,276;52,63732145;13,73736861
6528;0;102890055;28,9 + 55;Werneuchen DB-Grenze;Gp o.S.;BWEG;3821610,506;5844703,235;52,63980462;13,7512392
6533;0;100000018;0,0 + 18;Fredersdorf (b Berlin);St;BFRD;3823219,839;5832132,327;52,52627289;13,76268443
6533;0;100450048;4,5 + 48;Fredersdorf DB-Grenze;Bp;BFDG;3824193,587;5828821,272;52,49604358;13,77376045
6543;0;103680097;36,8 + 97;Zossen DB-Grenze;Bp;BZOG;3803334,446;5798578,205;52,23705676;13,44027416
6553;0;102150046;21,5 + 46;Bad Belzig;St;BBIG;3746186,652;5784103,469;52,13571883;12,59502133
6555;0;100100029;1,0 + 29;Belzig DB-Grenze;Bp;BBGG;3747187,674;5784009,74;52,13443189;12,60954421
6586;0;109760090;97,6 + 90;Ebersbach (Sachs) Border;Bp;DXE;3891655,847;5666202,754;50,99746647;14,57980265
6587;0;100040050;0,4 + 50;Duerrhennersdorf DB-Grenze;Bp;DDHG;3891611,309;5667694,891;51,01084581;14,58077775
6588;0;100010074;0,1 + 74;Mittelherwigsdorf (Sachs);Sp Swch;DMHD;3903581,575;5658786,623;50,92291584;14,7406311
6588;0;100360069;3,6 + 69;Hainewalde;Sp;DHND;3901181,402;5656777,818;50,90661854;14,70446124
6588;0;100750039;7,5 + 39;Großschoenau (Sachs);St;DGAU;3898573,43;5655014,449;50,89264774;14,6656447
6588;0;100960088;9,6 + 88;Großschoenau (Sachs) Gr;Bp;DXGS;3896997,722;5656006,737;50,90260719;14,64443483
6589;0;100770034;7,7 + 34;Hirschfelde;Sp;DHE;3913947,262;5661873,847;50,94319332;14,8907793
6589;0;100830077;8,3 + 77;Hirschfelde Border;Bp;DXHE;3914110,788;5662484,918;50,94854001;14,89378698
6589;0;102090058;20,9 + 58;Hagenwerder Border;Bp;DXHW;3917591,462;5673751,538;51,04676356;14,95597805
6590;0;121070057;210,7 + 57;Goerlitz-Weinhuebel;Sp;DGWH;3917889,587;5682996,941;51,12920183;14,97087767
6590;0;121490093;214,9 + 93;Deutsch Ossig;Sp o.S.;DDOS;3918670,351;5679176,154;51,09447582;14,97754604
6590;0;121740020;217,4 + 20;Hagenwerder;St;DHW;3917678,458;5676390,316;51,07029174;14,96025102
6600;0;99999998;-0,0 + -1;Neustadt (Sachs);St;DNE;3865788,327;5666976,241;51,02138657;14,21367194
6600;0;100070095;0,7 + 95;Neustadt (Sachs) West;Sp o.S.;DNEW;3865139,947;5667376,526;51,0253812;14,20487167
6600;0;100490030;4,9 + 30;Langenwolmsdorf;Sp;DLW;3861498,243;5668343,624;51,03633648;14,15413898
6600;0;100690064;6,9 + 64;Langenwolmsdorf Mitte;Sp;DLWM;3859594,65;5668467,621;51,03863875;14,12723183
6600;0;100990032;9,9 + 32;Stolpen;Sp;DSTL;3856792,271;5668100,581;51,03709623;14,08707444
6600;0;101290030;12,9 + 30;Helmsdorf (b Pirna);Sp;DHLF;3853989,063;5667567,344;51,03405218;14,04674491
6600;0;101600064;16,0 + 64;Duerrroehrsdorf;St;DRR;3851287,758;5666699,346;51,02793422;14,00754295
6605;0;100000000;0,0 + 0;Heidenau;St;DHD;3841230,054;5660758,517;50,98077318;13,85912639
6605;0;100250080;2,5 + 80;Dohna (Sachs);St;DDO;3841119,22;5658540,43;50,96097205;13,85547699
6605;0;100470010;4,7 + 10;Koettewitz;Sp;DKTW;3841561,713;5656787,817;50,94501284;13,86011115
6605;0;100580020;5,8 + 20;Weesenstein;Sp;DWSN;3841818,404;5655841,767;50,93638755;13,8628643
6605;0;100800045;8,0 + 45;Burkhardswalde-Maxen;Sp;DBWD;3840173,226;5654470,659;50,92507765;13,83826617
6605;0;100990082;9,9 + 82;Muehlbach (b Pirna);Sp;DMHL;3838891,737;5653180,838;50,91427728;13,81890829
6605;0;101330040;13,3 + 40;Niederschlottwitz;Sp;DNDS;3838506,213;5650438,757;50,88994129;13,81090789
6605;0;101550040;15,5 + 40;Oberschlottwitz;Sp;DOSC;3838898,632;5648294,372;50,87050357;13,81448075
6605;0;101900000;19,0 + 0;Glashuette (Sachs);St;DGHU;3836794,904;5646040,388;50,85154025;13,78262884
6605;0;102220080;22,2 + 80;Baerenhecke-Johnsbach;Sp;DBJ;3836203,099;5643311,823;50,8274415;13,77175498
6605;0;102490040;24,9 + 40;Baerenstein (b Glashuette/Sachs);Sp Rerout;DBAG;3837949,289;5641446,975;50,80972179;13,79473701
6605;0;102840080;28,4 + 80;Lauenstein (Sachs);Sp;DLST;3839492,789;5638935,25;50,78632212;13,81424073
6605;0;103030020;30,3 + 20;Hartmannmuehle;Sp;DHMU;3838018,833;5637971,675;50,77855033;13,79252809
6605;0;103260080;32,6 + 80;Geising;Sp;DGEI;3837752,002;5635939,973;50,76050575;13,78689606
6605;0;103800000;38,0 + 0;Kurort Altenberg (Erzgeb);St;DAG;3835335,378;5636403,403;50,76605644;13,75318576
6606;0;100300045;3,0 + 45;Weixdorf Bad;Sp;DWXB;3836030,648;5678167,477;51,13976441;13,80148976
6606;0;100430067;4,3 + 67;Weixdorf;Sp;DWX;3836311,992;5679379,945;51,15045968;13,80662609
6606;0;100650001;6,5 + 1;Hermsdorf (b Dresden);Sp;DHS;3836843,362;5681131,491;51,16583623;13,81583043
6606;0;100810000;8,1 + 0;Ottendorf-Okrilla Sued;St;DOS;3837393,082;5682531,409;51,1780516;13,82497315
6606;0;100900027;9,0 + 27;Ottendorf-Okrilla Fa. Rieselmann;Rerout;DOP;3837777,2;5683343,113;51,1850954;13,83120835
6606;0;100930082;9,3 + 82;Ottendorf-Okrilla Sp;Sp;DOK;3838079,332;5683529,442;51,18658598;13,83568926
6606;0;101070028;10,7 + 28;Ottendorf-Okrilla Nord;St;DON;3837959,709;5684780,181;51,197859;13,83515944
6606;0;101740050;17,4 + 50;Laußnitz;Sp;DLZ;3840704,508;5690609,722;51,24844127;13,87981683
6606;0;101950026;19,5 + 26;Koenigsbrueck;St;DKB;3842111,106;5692036,374;51,26037739;13,90125035
6607;0;99929941;-0,7 + -58;Dresden-Klotzsche;St;DKT;3835334,102;5675261,573;51,11414299;13,78887321
6607;0;100210031;2,1 + 31;Dresden Grenzstraße;Stp;DGRS;3834456,729;5676780,688;51,1282623;13,77779408
6607;0;100300070;3,0 + 70;Dresden Flughafen;St;DKTF;3833673,798;5676350,44;51,12486414;13,76625109
6614;0;102280070;22,8 + 70;Großschirma DB-Grenze;Bp;DGSG;3804532,836;5650636,694;50,91059993;13,32968404
6614;0;102390070;23,9 + 70;Freiberg (Sachs);St;DFR;3805590,306;5650440,61;50,90828441;13,34451228
6614;0;102480000;24,8 + 0;Freiberg (Sachs) DB-Grenze;Bp;DFRG;3806415,127;5650344,707;50,9069883;13,35612495
6618;0;100280025;2,8 + 25;Nennigmuehle;Sp;DNGM;3800548,119;5625929,551;50,69120176;13,2529961
6618;0;100680060;6,8 + 60;Blumenau;Sp;DBLU;3803365,04;5623864,958;50,67123451;13,29105786
6618;0;100930020;9,3 + 20;Olbernhau West;Sp;DOLW;3805527,323;5622766,711;50,66026095;13,32065303
6618;0;101060024;10,6 + 24;Olbernhau;St;DOL;3806687,272;5622401,177;50,65637569;13,33670835
6618;0;101290018;12,9 + 18;Olbernhau-Gruenthal;St;DOGT;3808712,673;5621789,651;50,64982608;13,36475834
6618;0;101530064;15,3 + 64;Oberneuschoenberg;Sp;DOBN;3810953,216;5621538,215;50,64638282;13,39613447
6618;0;101790020;17,9 + 20;Heidersdorf (Erzgeb);Sp;DHDD;3812300,816;5623277,322;50,66125044;13,41659509
6618;0;101980036;19,8 + 36;Seiffen (Erzgeb);Sp;DSF;3813915,845;5623849,789;50,66551422;13,43985243
6618;0;102210019;22,1 + 19;Neuhausen (Erzgeb);St;DNH;3815659,915;5625004,442;50,67492103;13,4654295
6619;0;101880080;18,8 + 80;Marienberg (Sachs);St;DMG;3794505,983;5620799,398;50,6482921;13,16363937
6619;0;102390054;23,9 + 54;Zoeblitz-Pobershau;Sp;DZB;3797967,035;5622316,269;50,66013406;13,2136618
6619;0;102650004;26,5 + 4;Pockau Strobelmuehle;Sp;DSTM;3797945,032;5624376,854;50,6786187;13,21500826
6619;0;103120036;31,2 + 36;Pockau-Lengefeld;St;DPF;3798583,753;5627600,938;50,70719564;13,22662166
6619;0;103580058;35,8 + 58;Lengefeld-Rauenstein;Sp;DRAU;3796755,165;5630094,046;50,73048159;13,20280705
6619;0;103720002;37,2 + 2;Reifland-Wuenschendorf;Sp;DRF;3796093,399;5631210,94;50,74083198;13,19435501
6619;0;103980087;39,8 + 87;Floßmuehle;Sp;DFM;3795069,435;5633162,558;50,75884938;13,18144863
6619;0;104240072;42,4 + 72;Gruenhainichen-Borstendorf;St;DGRB;3793698,527;5634861,355;50,77477439;13,1634252
6619;0;104620090;46,2 + 90;Leubsdorf (Sachs);Sp;DLEU;3791976,32;5637787,424;50,80187708;13,14139464
6619;0;104910060;49,1 + 60;Hohenfichte;Sp;DHOF;3791325,498;5640005,149;50,82208789;13,13394442
6619;0;105220050;52,2 + 50;Hetzdorf (Floehatal);St;DHZF;3790792,777;5642010,078;50,84033118;13,12799199
6619;0;105430040;54,3 + 40;Falkenau (Sachs);Sp;DFU;3790036,981;5643565,736;50,85465785;13,11851986
6619;0;105710085;57,1 + 85;Hetzdorf DB-Grenze;Bp;DHZG;3787595,894;5643254,852;50,85308752;13,08369801
6619;0;105710085;57,1 + 85;Hetzdorf DB-Grenze;Bp;DHZG;3787595,894;5643254,852;50,85308752;13,08369801
6619;0;105790020;57,9 + 20;Floeha;St;DFL;3786972,198;5643425,234;50,85492455;13,07499684
6623;0;100050083;0,5 + 83;Baerenstein (Kr Annaberg) Border;Bp;DXBA;3786041,448;5604355,911;50,50505034;13,03163324
6623;0;100090010;0,9 + 10;Baerenstein (Kr Annaberg);Sp;DBS;3785900,343;5604637,738;50,50764641;13,02986458
6623;0;100550010;5,5 + 10;Koenigswalde (Erzgeb) ob St;St o.S.;DKD;3786041,91;5607906,495;50,5368896;13,03435766
6623;0;101050065;10,5 + 65;Cranzahl;St;DCR;3783209,109;5604890,636;50,51122034;12,99221064
6623;0;101380050;13,8 + 50;Sehma;Sp;DSEH;3783177,114;5607586,584;50,53541261;12,99380401
6623;0;101630050;16,3 + 50;Annaberg-Buchholz Sued;St;DAB;3783354,857;5609952,035;50,55653944;12,99810127
6623;0;101750035;17,5 + 35;Annaberg-Buchholz Mitte;Sp;DABM;3783365,647;5611114,392;50,5669579;12,99913666
6623;0;101900016;19,0 + 16;Annaberg-Buchholz unt Bahnhof;St;DABU;3783225,014;5612472,439;50,57920454;12,9981889
6624;0;100000000;0,0 + 0;Annaberg-Buchholz Sued;St;DAB;3783349,073;5609961,45;50,55662667;12,998027
6624;0;100590036;5,9 + 36;Walthersdorf (Erzgeb);Stp;DWF;3781023,528;5608676,633;50,54622537;12,96432105
6624;0;100720040;7,2 + 40;Schlettau (Erzgeb);St;DSCL;3780186,265;5609623,036;50,55511413;12,95324764
6624;0;101060048;10,6 + 48;Scheibenberg;Sp;DSG;3777241,298;5608628,242;50,54759429;12,91104906
6624;0;101810031;18,1 + 31;Markersbach (Erzgeb);St;DMAR;3773717,699;5606989,385;50,53455278;12,86024698
6624;0;101940080;19,4 + 80;Raschau (b Schwarzenberg);Sp;DRAS;3772409,295;5606851,776;50,53392838;12,84173327
6624;0;102140040;21,4 + 40;Gruenstaedtel;St;DGS;3770652,253;5606357,922;50,53031306;12,81664793
6624;0;102280068;22,8 + 68;Schwarzenberg Schumacher Packaging GmbH;CoPt;DSCP;3769550,117;5607217,443;50,53853093;12,80175864
6624;0;102410011;24,1 + 11;Schwarzenberg (Erzgeb);St;DSC;3768516,481;5607896,633;50,54509803;12,78769868
6626;0;99929978;-0,7 + -21;Johanngeorgenstadt Border;Bp;DXJ;3765386,81;5595168,695;50,43234788;12,73461586
6626;0;100000000;0,0 + 0;Johanngeorgenstadt;St;DJ;3764946,599;5595714,399;50,43744181;12,72881832
6626;0;100400080;4,0 + 80;Erlabrunn (Erzgeb);Sp;DERB;3764191,416;5599388,738;50,47074357;12,72079898
6626;0;100690058;6,9 + 58;Breitenbrunn (Erzgeb);Sp;DBRE;3765960,586;5600167,391;50,47692977;12,74621894
6626;0;101040080;10,4 + 80;Antonsthal;St;DATL;3766522,759;5602789,207;50,50019356;12,75598839
6626;0;101410010;14,1 + 10;Erla;Sp;DERA;3768638,197;5605124,48;50,520176;12,78741773
6626;0;101550014;15,5 + 14;Schwarzenberg (Erzgeb) Sp;Sp;DSCH;3768491,497;5606475,378;50,53236082;12,78632469
6626;0;101720099;17,2 + 99;Schwarzenberg (Erzgeb);St;DSC;3768493,947;5607880,567;50,54496425;12,7873699
6641;0;101940061;19,4 + 61;St Egidien DB-Grenze;Bp;DEGG;3755791,153;5634392,091;50,78850001;12,62682527
6641;0;101970087;19,7 + 87;St Egidien;St;DEG;3755474,082;5634466,076;50,78930337;12,6223892
6644;0;100030001;0,3 + 1;Annaberg-Buchholz unt Bahnhof;St;DABU;3783215,795;5612496,567;50,57942538;12,99807741
6644;0;100380077;3,8 + 77;Schoenfeld-Wiesa;St o.S.;DSW;3783228,387;5615473,955;50,60611947;13,00052071
6644;0;100560045;5,6 + 45;Wiesa (Erzgeb);Sp;DWIS;3784820,079;5616044,343;50,61046073;13,02338697
6644;0;100830040;8,3 + 40;Thermalbad Wiesenbad;Sp;DWIE;3786305,37;5617092,394;50,61913281;13,04512561
6644;0;101370062;13,7 + 62;Wolkenstein;St;DWO;3787530,488;5620903;50,65270026;13,06534453
6644;0;101670009;16,7 + 9;Warmbad;Sp;DWAB;3787342,188;5622657,602;50,66852627;13,06404858
6644;0;102120078;21,2 + 78;Scharfenstein;Sp;DSS;3786586,909;5626422,547;50,70265787;13,05630656
6644;0;102410048;24,1 + 48;Wilischthal;Sp;DWL;3786464,44;5628865,081;50,72461996;13,05647039
6644;0;102680090;26,8 + 90;Zschopau;St;DZP;3787020,886;5630970,009;50,74322006;13,06596734
6644;0;102790075;27,9 + 75;Zschopau Chemnitzer Brennstoffhandel;CoPt o.S.;DZPB;3788001,491;5631040,351;50,74336598;13,07987976
6644;0;102810075;28,1 + 75;Zschopau Ost;Sp;DZPO;3788136,127;5631187,814;50,74462152;13,08189753
6644;0;103050018;30,5 + 18;Waldkirchen (Erzgeb);Sp;DWK;3788640,887;5633270,963;50,76304955;13,09066121
6644;0;103210003;32,1 + 3;Witzschdorf;Sp;DWIT;3788414,842;5634621,178;50,77526835;13,08852245
6644;0;103470058;34,7 + 58;Hennersdorf (Sachs);St;DHRF;3787069,23;5636389,432;50,7917901;13,07087258
6644;0;103930030;39,3 + 30;Erdmannsdorf-Augustusburg;Sp;DEA;3787810,112;5639725,85;50,82133894;13,08396498
6644;0;104200080;42,0 + 80;Floeha-Plaue;Sp;DFLP;3787738,088;5642279,422;50,8442709;13,08494692
6644;0;104270043;42,7 + 43;Erdmannsdorf-Augustusburg DB-Grenze;Bp;DEAG;3787494,408;5642861,673;50,84961252;13,08195226
6644;0;104270043;42,7 + 43;Erdmannsdorf-Augustusburg DB-Grenze;Bp;DEAG;3787494,408;5642861,673;50,84961252;13,08195226
6644;0;104350015;43,5 + 15;Floeha;St;DFL;3786925,614;5643384,856;50,85458558;13,07430537
6645;0;99989994;-0,1 + -5;Chemnitz Main Station;St;DC;3776929,169;5641076,533;50,83875042;12,93094029
6645;0;100100095;1,0 + 95;Chemnitz Main Station DB-Grenze;Bp;DCHG;3777217,253;5640029,301;50,82922113;12,93422953
6645;0;100100095;1,0 + 95;Chemnitz Main Station DB-Grenze;Bp;DCHG;3777217,253;5640029,301;50,82922113;12,93422953
6645;0;100200008;2,0 + 8;Chemnitz Sued;St;DCS;3776676,866;5639321,307;50,82312992;12,92604418
6645;0;100560002;5,6 + 2;Chemnitz dpl GmbH;CoPt;DVTS;3777103,571;5636390,853;50,79664567;12,92987644
6645;0;100600060;6,0 + 60;Chemnitz-Reichenhain;Sp;DCRE;3777534,335;5636238,172;50,79507061;12,93585664
6645;0;100740040;7,4 + 40;Chemnitz-Erfenschlag;Sp;DCE;3778589,567;5635462,451;50,78760854;12,95020032
6645;0;100900040;9,0 + 40;Einsiedel Gymnasium;Sp;DEDH;3780048,902;5635033,204;50,78305715;12,97051881
6645;0;101030079;10,3 + 79;Einsiedel;St;DED;3780277,012;5633912,738;50,77289915;12,97289274
6645;0;101310011;13,1 + 11;Dittersdorf;Sp;DDF;3780807,75;5631545,835;50,75141737;12,97859535
6645;0;101730090;17,3 + 90;Kemtau;Sp;DKAU;3779108,996;5630515,973;50,74299973;12,95380236
6645;0;101940056;19,4 + 56;Burkhardtsdorf;St;DBUF;3777638,244;5629341,141;50,7331677;12,93213106
6645;0;102060017;20,6 + 17;Burkhardtsdorf Mitte;Sp;DBUM;3776526,108;5629251,684;50,73289514;12,91634814
6645;0;102300057;23,0 + 57;Meinersdorf (Erzgeb);Sp;DMS;3774592,228;5628047,385;50,72301029;12,88812377
6645;0;102720089;27,2 + 89;Thalheim (Erzgeb);St;DTAL;3772025,184;5624995,979;50,69684767;12,84960789
6645;0;103080120;30,8 + 120;Dorfchemnitz (b Zwoenitz);Sp;DDCH;3771501,741;5621468,573;50,66545382;12,83962954
6645;0;103360025;33,6 + 25;Niederzwoenitz;Sp;DNZW;3770364,329;5619262,41;50,64619424;12,82196921
6645;0;103620050;36,2 + 50;Zwoenitz;Sp CoPt;DZI;3768735,902;5617615,7;50,63217596;12,79780447
6645;0;104180092;41,8 + 92;Loeßnitz ob St;Sp;DLN;3765331,043;5616624,803;50,62484483;12,74907559
6645;0;104660036;46,6 + 36;Loeßnitz unt St;Sp;DLNU;3763663,674;5615009,127;50,61110664;12,72441607
6645;0;104870060;48,7 + 60;Aue (Sachs) Erzgebirgsstadion;Sp;DAUS;3762627,966;5613368,433;50,59685497;12,70865589
6645;0;105080004;50,8 + 4;Aue (Sachs);St;DAU;3761950,655;5612784,108;50,59191703;12,69869849
6648;0;100020020;0,2 + 20;Herlasgruen;St;DHN;3729284,163;5608919,644;50,57096101;12,23577938
6648;0;100390090;3,9 + 90;Thoßfell;Sp o.S.;DTFL;3730837,167;5605646,761;50,54097583;12,2556397
6648;0;100800078;8,0 + 78;Treuen;Sp;DTRE;3734034,089;5606532,834;50,54765923;12,30121935
6648;0;101190000;11,9 + 0;Eich (Sachs);St;DEI;3736882,655;5606388,521;50,54521856;12,34124952
6648;0;101740093;17,4 + 93;Auerbach (Vogtl) ob St;Sp Rerout;DAUO;3739904,992;5603620,586;50,51914868;12,38203645
6648;0;101850012;18,5 + 12;Auerbach (Vogtl) West;Rerout;DAUW;3739834,065;5602613,338;50,51013864;12,38039176
6648;0;101880073;18,8 + 73;Auerbach (Vogtl);Sp;DAUH;3739769,799;5602258,051;50,50697656;12,37925949
6649;0;100000000;0,0 + 0;Falkenstein (Vogtl);St;DFA;3738615,942;5599081,323;50,47893857;12,36099636
6649;0;100670063;6,7 + 63;Gruenbach (Vogtl);Sp;DGBA;3739654,103;5594765,2;50,43978193;12,3728381
6649;0;101020010;10,2 + 10;Muldenberg;St;DMB;3741466,434;5593226,449;50,42523139;12,3973155
6650;0;99789989;-2,1 + -10;Zwickau (Sachs) Main Station;St;DZW;3745527,604;5625779,659;50,71565474;12,47581438
6650;0;100570075;5,7 + 75;Stenn;Sp;DSTN;3743324,999;5621572,749;50,67883046;12,44191651
6650;0;100920050;9,2 + 50;Ebersbrunn;Sp;DEBR;3743553,501;5618536,632;50,65149131;12,44314813
6650;0;101180000;11,8 + 0;Voigtsgruen;St;DVO;3742464,651;5616539,484;50,6340237;12,42647448
6650;0;101500020;15,0 + 20;Irfersgruen;Sp;DIR;3741402,187;5613597,276;50,60806191;12,40957177
6650;0;102060029;20,6 + 29;Lengenfeld (Vogtl);St;DLFD;3739074,875;5609541,72;50,57262451;12,37414612
6650;0;102620015;26,2 + 15;Rodewisch;Sp;DROW;3740798,013;5604729,843;50,5287368;12,39532126
6650;0;102830038;28,3 + 38;Auerbach (Vogtl) unt St;Sp;DAUU;3740610,935;5602805,988;50,51154914;12,39144859
6650;0;103110022;31,1 + 22;Ellefeld;Sp;DLD;3740229,896;5600166,021;50,48801432;12,38439066
6650;0;103320061;33,2 + 61;Falkenstein (Vogtl);St;DFA;3738612,601;5599084,894;50,47897198;12,36095165
6651;0;100340087;3,4 + 87;Zwota-Zechenbach;Sp;DZWZ;3742069,976;5584976,643;50,35094934;12,40048877
6651;0;100560060;5,6 + 60;Zwota;Sp;DZWO;3743963,265;5585248,121;50,35260517;12,42721839
6651;0;100820035;8,2 + 35;Klingenthal;Sp CoPt;DKN;3746410,996;5585878,697;50,35724568;12,46196067
6651;0;100870077;8,7 + 77;Klingenthal Border;Bp;DXK;3746813,277;5585553,731;50,3541613;12,46739061
6653;0;103250092;32,5 + 92;Weida;St;UWE;3716008,647;5632298,917;50,7858815;12,0622982
6653;0;103380000;33,8 + 0;Weida Mitte;Sp;UWEM;3715583,289;5631236,299;50,77650104;12,05565275
6653;0;103400037;34,0 + 37;Weida Lederwerke;CoPt o.S.;ULEW;3715561,274;5631004,014;50,77442411;12,0552051
6653;0;103490030;34,9 + 30;Weida Altstadt;Sp;UWEA;3715839,032;5630280,438;50,76782579;12,05871323
6653;0;103930059;39,3 + 59;Loitsch-Hohenleuben;St;ULHO;3715281,295;5626510,928;50,73419544;12,04861789
6653;0;104140098;41,4 + 98;Schueptitz;Sp;USP;3713986,218;5625245,389;50,72331291;12,02956569
6653;0;104400000;44,0 + 0;Hohenleuben;Sp;UHOL;3714558,361;5622962,601;50,7026102;12,03633134
6653;0;104610023;46,1 + 23;Triebes;Sp;UTB;3713706,113;5621299,701;50,68799596;12,02332372
6653;0;104970052;49,7 + 52;Zeulenroda unt St;St;UZU;3712980,957;5618068,251;50,65925276;12,01121814
6653;0;105370086;53,7 + 86;Poellwitz;St o.S.;UPW;3714043,987;5614635,037;50,62804376;12,0242501
6653;0;106070096;60,7 + 96;Pausa;Sp;UP;3712770,802;5610113,224;50,58791608;12,00369319
6653;0;106520083;65,2 + 83;Bernsgruen;Sp o.S.;UBGN;3715488,178;5607630,647;50,56463491;12,04057456
6653;0;106760054;67,6 + 54;Mehltheuer;St;DMEH;3715346,459;5605413,91;50,54478748;12,03729697
6656;0;100040098;0,4 + 98;Muehltroff DB-Grenze;Bp;DMFG;3709593,89;5603132,643;50,52639454;11,95496837
6657;0;100000000;0,0 + 0;Schoenberg (Vogtl);St;DSB;3710016,457;5603390,82;50,52856104;11,96106484
6657;0;100050097;0,5 + 97;Schoenberg DB-Grenze;Bp;DSBV;3709513,783;5603073,584;50,52589297;11,95380704
